ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,Q2,Intro,Q19_1,Q19_2,Q19_3,Q19_4,Q18,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q14_1,Q14_2,Q14_3,Q14_4,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q20,Q21_1,Q21_2,Q21_3,Q21_4,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q28,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q32,Q33_1,Q33_2,Q33_3,Q33_4,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37_1,Q37_2,Q37_3,Q37_4,Q38,Q39_1,Q39_2,Q39_3,Q39_4,Q40,Q41_1,Q41_2,Q41_3,Q41_4,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q48,Q49_1,Q49_2,Q49_3,Q49_4,Q50,MLQ_1,MLQ_2,MLQ_3,MLQ_4,MLQ_5,MLQ_6,EA_1,EA_2,EA_3,EA_4,EA_5,D1,D2,RO-BR-FL_9,RO-BR-FL_10
ResponseID,ResponseSet,StartDate,EndDate,Finished,Status,mTurkCode,We are asking you to participate in a research study associated with a series of studies titled “...,"For the first section of this survey, you will be shown three words at a time.  Each triad will b...",Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide1,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide2,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide3,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide4,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide5,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide6,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide7,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide8,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide9,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide10,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide11,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide12,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide13,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide14,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide15,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide16,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide17,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide18,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide19,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,Slide20,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I understand my life's meaning.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has a clear sense of purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have a good sense of what makes my life meaningful.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-I have discovered a satisfying life purpose.,INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-My life has no clear purpose.,"INSTRUCTIONS Please take a moment to think about what makes your life feel important to you. Plea...-Please select ""Absolutely Untrue"" here and continue with the survey as usual.",INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Happy,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Anxious,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Cheerful,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Worried,INSTRUCTIONS   Please rate to which extent you feel the following emotions at this time using the...-Pleased,Please select your gender:,"Please specify your age, in years, below:",Display Order: Block Randomizer FL_9,Display Order: Block Randomizer FL_10
{'ImportId': 'responseId'},{'ImportId': 'responseSetId'},{'ImportId': 'startDate'},{'ImportId': 'endDate'},{'ImportId': 'finished'},{'ImportId': 'status'},{'ImportId': 'embeddedData-mTurkCode'},{'ImportId': 'QID1'},{'ImportId': 'QID9'},{'ImportId': 'QID11-1'},{'ImportId': 'QID11-2'},{'ImportId': 'QID11-3'},{'ImportId': 'QID11-4'},{'ImportId': 'QID10'},{'ImportId': 'QID12-1'},{'ImportId': 'QID12-2'},{'ImportId': 'QID12-3'},{'ImportId': 'QID12-4'},{'ImportId': 'QID13'},{'ImportId': 'QID14-1'},{'ImportId': 'QID14-2'},{'ImportId': 'QID14-3'},{'ImportId': 'QID14-4'},{'ImportId': 'QID15'},{'ImportId': 'QID16-1'},{'ImportId': 'QID16-2'},{'ImportId': 'QID16-3'},{'ImportId': 'QID16-4'},{'ImportId': 'QID17'},{'ImportId': 'QID18-1'},{'ImportId': 'QID18-2'},{'ImportId': 'QID18-3'},{'ImportId': 'QID18-4'},{'ImportId': 'QID20'},{'ImportId': 'QID21-1'},{'ImportId': 'QID21-2'},{'ImportId': 'QID21-3'},{'ImportId': 'QID21-4'},{'ImportId': 'QID22'},{'ImportId': 'QID23-1'},{'ImportId': 'QID23-2'},{'ImportId': 'QID23-3'},{'ImportId': 'QID23-4'},{'ImportId': 'QID24'},{'ImportId': 'QID25-1'},{'ImportId': 'QID25-2'},{'ImportId': 'QID25-3'},{'ImportId': 'QID25-4'},{'ImportId': 'QID26'},{'ImportId': 'QID27-1'},{'ImportId': 'QID27-2'},{'ImportId': 'QID27-3'},{'ImportId': 'QID27-4'},{'ImportId': 'QID28'},{'ImportId': 'QID29-1'},{'ImportId': 'QID29-2'},{'ImportId': 'QID29-3'},{'ImportId': 'QID29-4'},{'ImportId': 'QID30'},{'ImportId': 'QID31-1'},{'ImportId': 'QID31-2'},{'ImportId': 'QID31-3'},{'ImportId': 'QID31-4'},{'ImportId': 'QID32'},{'ImportId': 'QID33-1'},{'ImportId': 'QID33-2'},{'ImportId': 'QID33-3'},{'ImportId': 'QID33-4'},{'ImportId': 'QID34'},{'ImportId': 'QID35-1'},{'ImportId': 'QID35-2'},{'ImportId': 'QID35-3'},{'ImportId': 'QID35-4'},{'ImportId': 'QID36'},{'ImportId': 'QID37-1'},{'ImportId': 'QID37-2'},{'ImportId': 'QID37-3'},{'ImportId': 'QID37-4'},{'ImportId': 'QID38'},{'ImportId': 'QID39-1'},{'ImportId': 'QID39-2'},{'ImportId': 'QID39-3'},{'ImportId': 'QID39-4'},{'ImportId': 'QID40'},{'ImportId': 'QID41-1'},{'ImportId': 'QID41-2'},{'ImportId': 'QID41-3'},{'ImportId': 'QID41-4'},{'ImportId': 'QID42'},{'ImportId': 'QID43-1'},{'ImportId': 'QID43-2'},{'ImportId': 'QID43-3'},{'ImportId': 'QID43-4'},{'ImportId': 'QID44'},{'ImportId': 'QID45-1'},{'ImportId': 'QID45-2'},{'ImportId': 'QID45-3'},{'ImportId': 'QID45-4'},{'ImportId': 'QID46'},{'ImportId': 'QID47-1'},{'ImportId': 'QID47-2'},{'ImportId': 'QID47-3'},{'ImportId': 'QID47-4'},{'ImportId': 'QID48'},{'ImportId': 'QID49-1'},{'ImportId': 'QID49-2'},{'ImportId': 'QID49-3'},{'ImportId': 'QID49-4'},{'ImportId': 'QID50'},{'ImportId': 'QID8-1'},{'ImportId': 'QID8-2'},{'ImportId': 'QID8-3'},{'ImportId': 'QID8-4'},{'ImportId': 'QID8-5'},{'ImportId': 'QID8-6'},{'ImportId': 'QID7-1'},{'ImportId': 'QID7-2'},{'ImportId': 'QID7-3'},{'ImportId': 'QID7-4'},{'ImportId': 'QID7-5'},{'ImportId': 'QID2'},{'ImportId': 'QID4-TEXT'},{'ImportId': 'RO-BR-FL_9'},{'ImportId': 'RO-BR-FL_10'}
R_WxSCU41brHhukoN,Default Response Set,7/8/2016 20:30,7/8/2016 20:34,1,0,615480,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,3,3,5,5,5,1,5,2,4,2,4,1,38,Incoherent,EA|MLQ
R_bgbhLfWc8P1qYDf,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,58721857,1,1,0,0,4.011,0,1,0,0,4.009,0,1,0,0,4.311,0,1,0,0,4.265,0,1,0,0,4.338,0,1,0,0,4.199,0,1,0,0,4.069,0,1,0,0,4.222,0,1,0,0,4.191,0,1,0,0,4.375,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,5,1,4,1,4,1,4,1,30,Coherent,EA|MLQ
R_30pNkeaUsFiomfd,Default Response Set,7/8/2016 20:29,7/8/2016 20:34,1,0,38660143,1,1,0,0,4.147,0,1,0,0,4.096,0,1,0,0,4.129,0,1,0,0,4.18,0,1,0,0,4.098,0,1,0,0,4.102,0,1,0,0,4.219,0,1,0,0,4.117,0,1,0,0,4.162,0,1,0,0,4.099,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,6,1,2,4,2,1,2,1,33,Coherent,MLQ|EA
R_2wEu5AG8hteIBPo,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,97789958,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.006,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.017,0,1,0,0,4.013,0,1,0,0,4.007,0,1,0,0,4.003,0,1,0,0,4.009,0,1,0,0,4.017,0,1,5,7,6,5,1,1,6,1,5,1,5,1,30,Incoherent,MLQ|EA
R_2cyEErwtC7O3jMZ,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,46327494,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.002,0,1,4,5,5,5,2,1,6,3,5,5,5,1,27,Incoherent,MLQ|EA
R_qKtevTO5A7pYcfL,Default Response Set,7/8/2016 20:32,7/8/2016 20:34,1,0,4447390,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.018,0,1,0,0,4.009,0,1,0,0,4.01,0,1,0,0,4.049,0,1,0,0,4.066,0,1,0,0,4.077,0,1,0,0,4.02,0,1,0,0,4.007,0,1,0,0,4.019,0,1,0,0,4.019,0,1,2,2,2,2,6,1,3,5,3,5,3,1,40,Incoherent,EA|MLQ
R_3rZ2jr1UfMOV0Hf,Default Response Set,7/8/2016 20:27,7/8/2016 20:34,1,0,19556185,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.006,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.005,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.004,0,1,5,5,7,7,1,1,6,1,5,1,4,2,41,Incoherent,MLQ|EA
R_3qCZAjeTYkdITvT,Default Response Set,7/8/2016 20:31,7/8/2016 20:34,1,0,60311718,1,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.006,0,1,0,0,4.001,0,1,0,0,4.009,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,1,5,2,5,2,5,2,39,Coherent,MLQ|EA
R_1Cjx51AzbPLqFRE,Default Response Set,7/8/2016 20:31,7/8/2016 20:34,1,0,53562570,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.232,0,1,0,0,4.991,0,1,0,0,5.001,0,1,0,0,4.999,0,1,0,0,4.998,0,1,0,0,4.994,0,1,0,0,5.001,0,1,2.322,2.322,4.012,1,1,0,0,4.014,0,1,0,0,4.01,0,1,5,5,6,5,2,1,4,5,4,3,4,2,51,Incoherent,MLQ|EA
R_28RLa6SALyU2XXp,Default Response Set,7/8/2016 20:32,7/8/2016 20:35,1,0,85703997,1,1,0,0,4.079,0,1,0,0,4.073,0,1,3.164,3.164,4.09,1,1,0,0,4.1,0,1,0,0,4.166,0,1,0,0,4.107,0,1,0,0,4.077,0,1,0,0,4.149,0,1,0,0,4.084,0,1,0,0,4.106,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,3,3,1,5,1,5,7,3,2,20,Coherent,MLQ|EA
R_Qn2jIZIk9czslNf,Default Response Set,7/8/2016 20:33,7/8/2016 20:35,1,0,30816723,1,1,0,0,4.008,0,1,0,0,4.007,0,1,0,0,4.011,0,1,0,0,4.007,0,1,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.007,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.005,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,4,1,6,4,5,1,5,2,50,Coherent,MLQ|EA
R_p9SHC1IgOixLAZz,Default Response Set,7/8/2016 20:33,7/8/2016 20:35,1,0,71158194,1,1,0,0,4.199,0,1,0,0,4.216,0,1,0,0,4.172,0,1,0,0,4.141,0,1,0,0,4.145,0,1,0,0,4.156,0,1,0,0,4.129,0,1,0,0,4.448,0,1,0,0,4.183,0,1,0,0,4.17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,6,1,1,4,5,2,2,2,2,29,Coherent,EA|MLQ
R_2WIPtLQmZD9atwV,Default Response Set,7/8/2016 20:33,7/8/2016 20:35,1,0,43624652,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.315,2.315,4.032,1,1,0.375,0.375,4.004,1,1,0,0,4.004,0,1,0,0,4.003,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0.317,0.317,4.004,1,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.003,0,1,6,6,6,6,2,1,6,3,5,2,6,2,18,Incoherent,MLQ|EA
R_11i8246gaeOMOD0,Default Response Set,7/8/2016 20:32,7/8/2016 20:35,1,0,65607514,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.136,0,1,0,0,4.244,0,1,0.879,0.879,4.084,1,1,0,0,4.16,0,1,0,0,4.111,0,1,0,0,4.127,0,1,0,0,4.089,0,1,0,0,4.091,0,1,0,0,4.171,0,1,0,0,4.116,0,1,6,6,6,6,2,1,4,1,4,1,4,2,45,Incoherent,EA|MLQ
R_xr1dubvyyBrpQjv,Default Response Set,7/8/2016 20:34,7/8/2016 20:35,1,0,80403577,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,3,3,3,3,6,1,3,5,2,3,3,1,24,Incoherent,EA|MLQ
R_2e9X7cx8B6be9YS,Default Response Set,7/8/2016 20:32,7/8/2016 20:35,1,0,2064225,1,1,2.47,2.47,4.145,1,1,0,0,4.114,0,1,0,0,4.11,0,1,0,0,4.091,0,1,3.724,3.724,4.111,1,1,0,0,4.114,0,1,0,0,4.091,0,1,0,0,4.171,0,1,0,0,4.1,0,1,0,0,4.093,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,4,1,4,3,4,6,4,2,44,Coherent,MLQ|EA
R_1jVcmKASRgQifuO,Default Response Set,7/8/2016 20:33,7/8/2016 20:35,1,0,67907823,1,1,1.326,1.326,4.101,1,1,0,0,4.122,0,1,0,0,4.1,0,1,0,0,4.243,0,1,0,0,4.114,0,1,0,0,4.099,0,1,0,0,4.108,0,1,0,0,4.103,0,1,0,0,4.125,0,1,0,0,4.117,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,5,1,3,6,2,6,3,1,33,Coherent,EA|MLQ
R_3pmCi68BizfRDaB,Default Response Set,7/8/2016 20:33,7/8/2016 20:35,1,0,19957670,1,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4.001,0,1,0,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,1,1,7,7,7,4,5,1,33,Coherent,EA|MLQ
R_2vbS7q9xDDErTPG,Default Response Set,7/8/2016 20:28,7/8/2016 20:35,1,0,73986038,1,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,1,1,4,1,4,1,4,2,39,Coherent,EA|MLQ
R_1gG6T2KoiP7dHCu,Default Response Set,7/8/2016 20:32,7/8/2016 20:36,1,0,59721821,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.104,0,1,0,0,4.114,0,1,0,0,4.106,0,1,0,0,4.098,0,1,0,0,4.125,0,1,0,0,4.078,0,1,0,0,4.083,0,1,0,0,4.08,0,1,0,0,4.081,0,1,0,0,4.095,0,1,7,7,7,7,1,1,7,2,7,1,7,2,42,Incoherent,MLQ|EA
R_2Yg16M0rtqTYl8c,Default Response Set,7/8/2016 20:33,7/8/2016 20:36,1,0,22584436,1,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.007,0,1,0,0,4.004,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.004,0,1,0,0,4.007,0,1,0,0,4.007,0,1,0,0,4.006,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,6,2,1,5,1,5,1,4,2,22,Coherent,MLQ|EA
R_2QRqH2zfqMKT2qd,Default Response Set,7/8/2016 20:34,7/8/2016 20:36,1,0,17545444,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,5,5,5,5,2,1,7,2,6,1,6,2,19,Incoherent,EA|MLQ
R_3KK2HTSKiKR0sFj,Default Response Set,7/8/2016 20:34,7/8/2016 20:36,1,0,98064911,1,1,0,0,4.105,0,1,0,0,4.109,0,1,0,0,4.095,0,1,0,0,4.112,0,1,0,0,4.138,0,1,0,0,4.115,0,1,0,0,4.09,0,1,0,0,4.101,0,1,0,0,4.09,0,1,0,0,4.12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,3,1,4,2,4,1,5,2,36,Coherent,MLQ|EA
R_3OlGBqgTq5QMaja,Default Response Set,7/8/2016 20:33,7/8/2016 20:36,1,0,88720386,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.026,0,1,0,0,4.027,0,1,0,0,4.022,0,1,0,0,4.016,0,1,0,0,4.035,0,1,0,0,4.046,0,1,0,0,4.016,0,1,0,0,4.013,0,1,0,0,4.016,0,1,0,0,4.015,0,1,6,6,7,5,2,1,4,6,5,5,5,2,28,Incoherent,EA|MLQ
R_UsFdVWlyxicH0J3,Default Response Set,7/8/2016 20:33,7/8/2016 20:36,1,0,58096890,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.074,0,1,0,0,4.078,0,1,0,0,4.074,0,1,0,0,4.536,0,1,0,0,4.079,0,1,0,0,4.199,0,1,0,0,4.528,0,1,0,0,4.083,0,1,0,0,4.081,0,1,0,0,4.113,0,1,2,2,4,3,6,1,2,5,1,5,1,2,30,Incoherent,MLQ|EA
R_1KmakC2e8bCjVuP,Default Response Set,7/8/2016 20:34,7/8/2016 20:36,1,0,31829205,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.13,0,1,0,0,4.12,0,1,0,0,4.125,0,1,0,0,4.127,0,1,0,0,4.122,0,1,0,0,4.139,0,1,0,0,4.12,0,1,0,0,4.13,0,1,0,0,4.129,0,1,0,0,4.128,0,1,5,5,5,5,2,1,6,4,6,2,5,1,36,Incoherent,EA|MLQ
R_2rZWcU1bNwySf5W,Default Response Set,7/8/2016 20:32,7/8/2016 20:36,1,0,657737,1,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.002,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,1,5,1,5,1,5,2,42,Coherent,EA|MLQ
R_2znZbzXkh5xfL8W,Default Response Set,7/8/2016 20:34,7/8/2016 20:36,1,0,89097848,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.005,0,1,0,0,4.009,0,1,0,0,4.003,0,1,0,0,4.001,0,1,0,0,4,0,1,0,0,4.008,0,1,0,0,4,0,1,0,0,4.001,0,1,0,0,4.003,0,1,0,0,4.006,0,1,6,7,7,7,1,1,6,3,5,1,6,2,34,Incoherent,EA|MLQ
R_2rvCRbvnvsMIJA7,Default Response Set,7/8/2016 20:33,7/8/2016 20:36,1,0,65130845,1,1,0,0,4.002,0,1,0,0,4.011,0,1,0,0,4.004,0,1,0,0,4,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.088,0,1,0,0,4.002,0,1,0,0,4.243,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,7,6,1,7,1,7,1,7,1,22,Coherent,MLQ|EA
R_Wrr4m3xykQWdm13,Default Response Set,7/8/2016 20:34,7/8/2016 20:36,1,0,92850382,1,1,0,0,4.004,0,1,0,0,4.006,0,1,0,0,4.003,0,1,0,0,4.007,0,1,0,0,4.016,0,1,0,0,4.017,0,1,0,0,4.005,0,1,0,0,4.003,0,1,0,0,4.003,0,1,0,0,4.004,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,5,2,1,5,2,5,1,4,2,57,Coherent,EA|MLQ
R_2ay7VlkTnR1u1qC,Default Response Set,7/8/2016 20:34,7/8/2016 20:37,1,0,32073570,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.004,0,1,0,0,4.007,0,1,0,0,4.013,0,1,0,0,4.005,0,1,0,0,4.011,0,1,0,0,4.016,0,1,0,0,4.009,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.005,0,1,6,6,5,4,5,1,5,5,4,7,4,1,46,Incoherent,MLQ|EA
R_3M3QpVClcbtEqTD,Default Response Set,7/8/2016 20:30,7/8/2016 20:37,1,0,17982565,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,1,0,0,4.002,0,1,0,0,3.999,0,1,0,0,3.998,0,1,0,0,4,0,1,0,0,3.998,0,1,0,0,3.997,0,1,0,0,4,0,1,0,0,3.999,0,1,0,0,3.998,0,1,7,7,7,7,1,1,1,1,1,1,1,1,21,Incoherent,EA|MLQ
R_2TovgvKi5oP0Xbo,Default Response Set,7/8/2016 20:35,7/8/2016 20:37,1,0,19336063,1,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.002,0,1,0,0,4.004,0,1,0,0,4.005,0,1,0,0,4.004,0,1,0,0,4.001,0,1,0,0,4.002,0,1,0,0,4.003,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,1,1,6,1,6,1,6,2,55,Coherent,EA|MLQ
R_88FjqIaaIkWGQb7,Default Response Set,7/8/2016 20:29,7/8/2016 20:37,1,0,92393947,1,1,0,0,4.012,0,1,0,0,4.008,0,1,0,0,4.011,0,1,0,0,4.006,0,1,0,0,4.006,0,1,0,0,4.004,0,1,0,0,4.013,0,1,0,0,4.004,0,1,0,0,4.006,0,1,0,0,4.005,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,5,1,1,6,2,7,1,5,2,55,Coherent,EA|MLQ
R_21tV2aqbAN7AcYp,Default Response Set,7/8/2016 20:35,7/8/2016 20:37,1,0,33418720,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.005,0,1,0,0,4.002,0,1,0,0,4.069,0,1,0,0,4.036,0,1,0,0,4.01,0,1,0,0,4.031,0,1,0,0,4.025,0,1,0,0,4.001,0,1,0,0,4.004,0,1,0,0,4.002,0,1,6,6,6,6,6,1,5,2,5,2,5,1,25,Incoherent,MLQ|EA
R_ag8cxuPcR2AJ2mt,Default Response Set,7/8/2016 20:33,7/8/2016 20:37,1,0,8555477,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4.007,0,1,0,0,4.015,0,1,0,0,4.012,0,1,0,0,4.003,0,1,0,0,4.008,0,1,0,0,4.007,0,1,0,0,4.015,0,1,0,0,4.011,0,1,0,0,4.009,0,1,0,0,4.007,0,1,7,6,7,6,1,1,6,7,6,4,5,2,27,Incoherent,EA|MLQ
